"cluster","intercept_baseline","x_baseline","retained_before_truncation_baseline","intercept_observed","x_observed","retained_before_truncation_observed","contamination","dataset_id","engine","variant","intercept_absolute_difference","x_absolute_difference","retention_changed"
"9",0.111551632292593,-0.145996295952318,TRUE,0.111551632292593,-0.145996295952318,TRUE,"bad_leverage",4,"robust","cluster_block_order",0,0,FALSE
"1",0.328903794645715,0.127469801107874,TRUE,0.328903298343118,0.127470022666803,TRUE,"bad_leverage",4,"robust","global_row_order",4.96302596741938e-07,2.21558928481524e-07,FALSE
"10",-0.00958259326642186,0.0292937203807825,TRUE,-0.0095825936044898,0.0292937202961411,TRUE,"bad_leverage",4,"robust","global_row_order",3.380679312881e-10,8.46414674460227e-11,FALSE
"2",1.36398388055115,0.0907912407937135,TRUE,1.36398389187617,0.0907912382645578,TRUE,"bad_leverage",4,"robust","global_row_order",1.13250169242463e-08,2.52915577370061e-09,FALSE
"3",1.3946154618098,-0.0890022770322364,TRUE,1.3946154618098,-0.0890022770322364,TRUE,"bad_leverage",4,"robust","global_row_order",0,1.38777878078145e-17,FALSE
"4",-0.495952071875544,0.0444773498974766,TRUE,-0.495952060054355,0.0444773573270503,TRUE,"bad_leverage",4,"robust","global_row_order",1.18211884170272e-08,7.42957362992458e-09,FALSE
"5",-0.0646428261906619,0.229049412216591,TRUE,-0.0646428261906619,0.229049412216591,TRUE,"bad_leverage",4,"robust","global_row_order",1.38777878078145e-17,2.77555756156289e-17,FALSE
"6",-0.0380310771189632,-0.228231442701842,TRUE,-0.0380310771189632,-0.228231442701842,TRUE,"bad_leverage",4,"robust","global_row_order",3.46944695195361e-17,5.55111512312578e-17,FALSE
"7",1.20410851807832,0.00680220647660939,TRUE,1.20410839874561,0.00680224199080401,TRUE,"bad_leverage",4,"robust","global_row_order",1.19332710157849e-07,3.5514194613763e-08,FALSE
"8",-3.42559474940822,-0.201810000930187,TRUE,-3.42559477110641,-0.201810007464937,TRUE,"bad_leverage",4,"robust","global_row_order",2.16981885792222e-08,6.53474999112724e-09,FALSE
"9",0.111551632292593,-0.145996295952318,TRUE,0.111551337515268,-0.14599599529451,TRUE,"bad_leverage",4,"robust","global_row_order",2.94777325132722e-07,3.00657808094407e-07,FALSE
"1",0.292893299031801,0.125695751072629,TRUE,0.292893299031801,0.125695751072629,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"10",-0.0131042392989954,-0.0247763724986429,TRUE,-0.0131042392989954,-0.0247763724986429,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"2",1.34860981702186,0.0834653382670827,TRUE,1.34860981702186,0.0834653382670827,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"3",1.39648080711016,-0.0887984060349012,TRUE,1.39648080711016,-0.0887984060349012,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"4",-0.497151608168919,0.0345248441839679,TRUE,-0.497151608168919,0.0345248441839679,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"5",-0.0690793333946291,0.235412497065143,TRUE,-0.0690793333946291,0.235412497065143,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"6",-0.0370895379027284,-0.221724994749209,TRUE,-0.0370895379027284,-0.221724994749209,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"7",1.24100672674769,0.0316876016009888,TRUE,1.24100672674769,0.0316876016009888,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"8",-3.4906162910774,-0.181303740501856,TRUE,-3.4906162910774,-0.181303740501856,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"9",0.0651076644839552,-0.13406463133225,TRUE,0.0651076644839552,-0.13406463133225,TRUE,"bad_leverage",4,"robustbase","exact_repeat",0,0,FALSE
"1",0.292893299031801,0.125695751072629,TRUE,0.292893299031802,0.125695751072629,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",3.33066907387547e-16,0,FALSE
"10",-0.0131042392989954,-0.0247763724986429,TRUE,-0.0131042392991508,-0.0247763725120024,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",1.55330609485915e-13,1.33594454942987e-11,FALSE
"2",1.34860981702186,0.0834653382670827,TRUE,1.34860981735358,0.0834653383767227,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",3.31722205260121e-10,1.0964006091907e-10,FALSE
"3",1.39648080711016,-0.0887984060349012,TRUE,1.39648080711016,-0.0887984060349011,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",8.88178419700125e-16,1.11022302462516e-16,FALSE
"4",-0.497151608168919,0.0345248441839679,TRUE,-0.497151608002983,0.0345248442170257,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",1.65936042684223e-10,3.30577717977398e-11,FALSE
"5",-0.0690793333946291,0.235412497065143,TRUE,-0.0690793333946302,0.235412497065143,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",1.11022302462516e-15,6.93889390390723e-16,FALSE
"6",-0.0370895379027284,-0.221724994749209,TRUE,-0.0370895379027284,-0.221724994749209,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",1.38777878078145e-17,0,FALSE
"7",1.24100672674769,0.0316876016009888,TRUE,1.24100672673657,0.0316876016004324,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",1.1121770171485e-11,5.56457657729936e-13,FALSE
"8",-3.4906162910774,-0.181303740501856,TRUE,-3.49061629968316,-0.181303748251493,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",8.6057676540463e-09,7.74963651584137e-09,FALSE
"9",0.0651076644839552,-0.13406463133225,TRUE,0.0651076644839551,-0.13406463133225,TRUE,"bad_leverage",4,"robustbase","within_cluster_row_order",5.55111512312578e-17,8.32667268468867e-17,FALSE
"1",0.292893299031801,0.125695751072629,TRUE,0.292893299031801,0.125695751072629,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",0,0,FALSE
"10",-0.0131042392989954,-0.0247763724986429,TRUE,-0.0131042392985451,-0.0247763724599178,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",4.5029084627668e-13,3.87250995159683e-11,FALSE
"2",1.34860981702186,0.0834653382670827,TRUE,1.34860981702186,0.0834653382670827,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",0,0,FALSE
"3",1.39648080711016,-0.0887984060349012,TRUE,1.39648080711016,-0.0887984060349012,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",0,0,FALSE
"4",-0.497151608168919,0.0345248441839679,TRUE,-0.497151608002983,0.0345248442170257,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",1.65936042684223e-10,3.30577926144215e-11,FALSE
"5",-0.0690793333946291,0.235412497065143,TRUE,-0.0690793333946279,0.23541249706514,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",1.2490009027033e-15,3.44169137633799e-15,FALSE
"6",-0.0370895379027284,-0.221724994749209,TRUE,-0.0370895379027284,-0.221724994749209,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",4.85722573273506e-17,0,FALSE
"7",1.24100672674769,0.0316876016009888,TRUE,1.24100672673686,0.0316876016004465,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",1.08317799174529e-11,5.42302314165966e-13,FALSE
"8",-3.4906162910774,-0.181303740501856,TRUE,-3.49061629314252,-0.181303742361671,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",2.06512629219446e-09,1.85981507971889e-09,FALSE
"9",0.0651076644839552,-0.13406463133225,TRUE,0.0651076644839552,-0.13406463133225,TRUE,"bad_leverage",4,"robustbase","cluster_block_order",1.38777878078145e-17,0,FALSE
"1",0.292893299031801,0.125695751072629,TRUE,0.29289329878413,0.125695750988439,TRUE,"bad_leverage",4,"robustbase","global_row_order",2.47671605446698e-10,8.41899050474382e-11,FALSE
"10",-0.0131042392989954,-0.0247763724986429,TRUE,-0.0131042392985451,-0.0247763724599178,TRUE,"bad_leverage",4,"robustbase","global_row_order",4.50311662958391e-13,3.87251480882256e-11,FALSE
"2",1.34860981702186,0.0834653382670827,TRUE,1.34860981702186,0.0834653382670826,TRUE,"bad_leverage",4,"robustbase","global_row_order",2.22044604925031e-16,5.55111512312578e-17,FALSE
"3",1.39648080711016,-0.0887984060349012,TRUE,1.39648080711016,-0.0887984060349037,TRUE,"bad_leverage",4,"robustbase","global_row_order",5.10702591327572e-15,2.56739074444567e-15,FALSE
"4",-0.497151608168919,0.0345248441839679,TRUE,-0.49715160880216,0.0345248440578136,TRUE,"bad_leverage",4,"robustbase","global_row_order",6.33241070691071e-10,1.26154232893416e-10,FALSE
"5",-0.0690793333946291,0.235412497065143,TRUE,-0.0690793333946302,0.235412497065143,TRUE,"bad_leverage",4,"robustbase","global_row_order",1.12410081243297e-15,6.38378239159465e-16,FALSE
"6",-0.0370895379027284,-0.221724994749209,TRUE,-0.0370895379027284,-0.221724994749209,TRUE,"bad_leverage",4,"robustbase","global_row_order",2.08166817117217e-17,1.11022302462516e-16,FALSE
"7",1.24100672674769,0.0316876016009888,TRUE,1.24100672673686,0.0316876016004465,TRUE,"bad_leverage",4,"robustbase","global_row_order",1.08311137836381e-11,5.42288436378158e-13,FALSE
"8",-3.4906162910774,-0.181303740501856,TRUE,-3.49061629691316,-0.181303745757059,TRUE,"bad_leverage",4,"robustbase","global_row_order",5.83576742485548e-09,5.25520227334653e-09,FALSE
"9",0.0651076644839552,-0.13406463133225,TRUE,0.0651076644839566,-0.13406463133225,TRUE,"bad_leverage",4,"robustbase","global_row_order",1.4432899320127e-15,5.55111512312578e-16,FALSE
"1",1.27276301708311,-0.00953682602219928,TRUE,1.27276301708311,-0.00953682602219928,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"10",0.588143521371309,-0.141070366970439,TRUE,0.588143521371309,-0.141070366970439,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"2",-1.83370809938265,0.0457571862411162,TRUE,-1.83370809938265,0.0457571862411162,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"3",-0.175654724371996,-0.0910592891207703,TRUE,-0.175654724371996,-0.0910592891207703,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"4",-0.161835619642157,-0.0507157632980377,TRUE,-0.161835619642157,-0.0507157632980377,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"5",0.859174214266277,-0.0194629649773694,TRUE,0.859174214266277,-0.0194629649773694,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"6",0.250852616674814,-0.24014354869075,TRUE,0.250852616674814,-0.24014354869075,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"7",-0.00663460883622129,0.143228083009692,TRUE,-0.00663460883622129,0.143228083009692,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"8",0.763836786659267,0.0965971519696113,TRUE,0.763836786659267,0.0965971519696113,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"9",0.393169447297374,-0.201467411895691,TRUE,0.393169447297374,-0.201467411895691,TRUE,"bad_leverage",5,"robust","exact_repeat",0,0,FALSE
"1",1.27276301708311,-0.00953682602219928,TRUE,1.27276301762774,-0.00953682623493414,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",5.44630562870907e-10,2.12734862711783e-10,FALSE
"10",0.588143521371309,-0.141070366970439,TRUE,0.588143521371309,-0.141070366970439,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",1.11022302462516e-16,8.32667268468867e-17,FALSE
"2",-1.83370809938265,0.0457571862411162,TRUE,-1.83370809768927,0.0457571860795963,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",1.69337388555846e-09,1.61519859986914e-10,FALSE
"3",-0.175654724371996,-0.0910592891207703,TRUE,-0.175654416480641,-0.0910590546818791,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",3.0789135499476e-07,2.34438891258404e-07,FALSE
"4",-0.161835619642157,-0.0507157632980377,TRUE,-0.161835626505865,-0.0507157630725637,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",6.86370765778932e-09,2.25473993642478e-10,FALSE
"5",0.859174214266277,-0.0194629649773694,TRUE,0.859174182347079,-0.0194629391030688,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",3.19191975073352e-08,2.5874300646489e-08,FALSE
"6",0.250852616674814,-0.24014354869075,TRUE,0.250852669544442,-0.240143574061419,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",5.28696278423446e-08,2.53706690378497e-08,FALSE
"7",-0.00663460883622129,0.143228083009692,TRUE,-0.00663463505538086,0.143228079891399,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",2.62191595674227e-08,3.11829370658323e-09,FALSE
"8",0.763836786659267,0.0965971519696113,TRUE,0.763836879386795,0.0965972141584908,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",9.27275277673445e-08,6.2188879490499e-08,FALSE
"9",0.393169447297374,-0.201467411895691,TRUE,0.393169422259852,-0.201467431052273,TRUE,"bad_leverage",5,"robust","within_cluster_row_order",2.50375216670484e-08,1.91565819318562e-08,FALSE
"1",1.27276301708311,-0.00953682602219928,TRUE,1.27276301708311,-0.00953682602219928,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"10",0.588143521371309,-0.141070366970439,TRUE,0.588143521371309,-0.141070366970439,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"2",-1.83370809938265,0.0457571862411162,TRUE,-1.83370809938265,0.0457571862411162,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"3",-0.175654724371996,-0.0910592891207703,TRUE,-0.175654724371996,-0.0910592891207703,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"4",-0.161835619642157,-0.0507157632980377,TRUE,-0.161835619642157,-0.0507157632980377,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"5",0.859174214266277,-0.0194629649773694,TRUE,0.859174214266277,-0.0194629649773694,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"6",0.250852616674814,-0.24014354869075,TRUE,0.250852616674814,-0.24014354869075,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"7",-0.00663460883622129,0.143228083009692,TRUE,-0.00663460883622129,0.143228083009692,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"8",0.763836786659267,0.0965971519696113,TRUE,0.763836786659267,0.0965971519696113,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"9",0.393169447297374,-0.201467411895691,TRUE,0.393169447297374,-0.201467411895691,TRUE,"bad_leverage",5,"robust","cluster_block_order",0,0,FALSE
"1",1.27276301708311,-0.00953682602219928,TRUE,1.27276308868626,-0.00953685399060718,TRUE,"bad_leverage",5,"robust","global_row_order",7.16031456349242e-08,2.796840790735e-08,FALSE
"10",0.588143521371309,-0.141070366970439,TRUE,0.588143521371309,-0.141070366970439,TRUE,"bad_leverage",5,"robust","global_row_order",1.11022302462516e-16,5.55111512312578e-17,FALSE
"2",-1.83370809938265,0.0457571862411162,TRUE,-1.8337080961189,0.045757185929809,TRUE,"bad_leverage",5,"robust","global_row_order",3.26374882675395e-09,3.11307174483133e-10,FALSE
"3",-0.175654724371996,-0.0910592891207703,TRUE,-0.175549356476164,-0.0909790657196142,TRUE,"bad_leverage",5,"robust","global_row_order",0.000105367895831543,8.02234011561542e-05,FALSE
"4",-0.161835619642157,-0.0507157632980377,TRUE,-0.161835612916714,-0.0507157635189691,TRUE,"bad_leverage",5,"robust","global_row_order",6.72544325786006e-09,2.20931439809391e-10,FALSE
"5",0.859174214266277,-0.0194629649773694,TRUE,0.859153706344011,-0.0194463455426234,TRUE,"bad_leverage",5,"robust","global_row_order",2.05079222660443e-05,1.66194347460576e-05,FALSE
"6",0.250852616674814,-0.24014354869075,TRUE,0.250852552570598,-0.240143517928944,TRUE,"bad_leverage",5,"robust","global_row_order",6.41042159910121e-08,3.0761805797086e-08,FALSE
"7",-0.00663460883622129,0.143228083009692,TRUE,-0.00663489534722903,0.143228048934727,TRUE,"bad_leverage",5,"robust","global_row_order",2.86511007743448e-07,3.40749655991512e-08,FALSE
"8",0.763836786659267,0.0965971519696113,TRUE,0.763836879397598,0.0965972141657358,TRUE,"bad_leverage",5,"robust","global_row_order",9.27383307924856e-08,6.21961245006464e-08,FALSE
"9",0.393169447297374,-0.201467411895691,TRUE,0.393168318321528,-0.201468275732959,TRUE,"bad_leverage",5,"robust","global_row_order",1.12897584586547e-06,8.63837267550682e-07,FALSE
"1",1.35405972248121,0.0244927471856626,TRUE,1.35405972248121,0.0244927471856626,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"10",0.601960799541909,-0.143432272985586,TRUE,0.601960799541909,-0.143432272985586,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"2",-1.77622081459797,0.0507772018170038,TRUE,-1.77622081459797,0.0507772018170038,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"3",-0.200191583878233,-0.0836342804634764,TRUE,-0.200191583878233,-0.0836342804634764,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"4",-0.180657174126596,-0.0383038061254242,TRUE,-0.180657174126596,-0.0383038061254242,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"5",0.864633643374681,-0.0243357075954922,TRUE,0.864633643374681,-0.0243357075954922,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"6",0.245718021887159,-0.231139647819224,TRUE,0.245718021887159,-0.231139647819224,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"7",0.05590431857879,0.0331019674311645,TRUE,0.05590431857879,0.0331019674311645,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"8",0.770886751991937,0.10607957900367,TRUE,0.770886751991937,0.10607957900367,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"9",0.562818546130699,-0.0889925441979784,TRUE,0.562818546130699,-0.0889925441979784,TRUE,"bad_leverage",5,"robustbase","exact_repeat",0,0,FALSE
"1",1.35405972248121,0.0244927471856626,TRUE,1.35405971828858,0.0244927485793111,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",4.19263601614261e-09,1.39364846399315e-09,FALSE
"10",0.601960799541909,-0.143432272985586,TRUE,0.601960799541913,-0.143432272985586,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",3.77475828372553e-15,1.11022302462516e-16,FALSE
"2",-1.77622081459797,0.0507772018170038,TRUE,-1.7762208145981,0.0507772018170259,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",1.27231558622043e-13,2.20587437205211e-14,FALSE
"3",-0.200191583878233,-0.0836342804634764,TRUE,-0.200191583552494,-0.0836342797831172,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",3.25738991335811e-10,6.80359144022979e-10,FALSE
"4",-0.180657174126596,-0.0383038061254242,TRUE,-0.180657174126554,-0.0383038061254406,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",4.11060074867464e-14,1.64243618705484e-14,FALSE
"5",0.864633643374681,-0.0243357075954922,TRUE,0.864633578993758,-0.0243356658511868,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",6.43809228151326e-08,4.174430533882e-08,FALSE
"6",0.245718021887159,-0.231139647819224,TRUE,0.245718021887157,-0.231139647819224,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",1.33226762955019e-15,8.32667268468867e-17,FALSE
"7",0.05590431857879,0.0331019674311645,TRUE,0.0559043185787749,0.0331019674311266,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",1.51476053922295e-14,3.79002385031413e-14,FALSE
"8",0.770886751991937,0.10607957900367,TRUE,0.770886751986017,0.106079579001122,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",5.92059734572103e-12,2.5479063303635e-12,FALSE
"9",0.562818546130699,-0.0889925441979784,TRUE,0.5628185461307,-0.0889925441979785,TRUE,"bad_leverage",5,"robustbase","within_cluster_row_order",2.22044604925031e-16,6.93889390390723e-17,FALSE
"1",1.35405972248121,0.0244927471856626,TRUE,1.35405971828858,0.0244927485793111,TRUE,"bad_leverage",5,"robustbase","cluster_block_order",4.19263601614261e-09,1.39364847093204e-09,FALSE
"10",0.601960799541909,-0.143432272985586,TRUE,0.601960799541913,-0.143432272985586,TRUE,"bad_leverage",5,"robustbase","cluster_block_order",3.77475828372553e-15,1.66533453693773e-16,FALSE
